County,Division,Year,team,pld,w,d,l,pf,pa,pd,pts,clean_team,Latitude,Longitude
Kerry,Division 4,2019,Valentia Young Islanders,11,0,0,11,30,96,-66,0,valentia young islanders,51.905559,-10.337565
Kerry,Division 5 A,2019,Scartaglin,9,9,0,0,151,60,91,18,scartaglin,52.185943,-9.416772
Kerry,Division 5 A,2019,Beale,9,8,0,1,163,55,108,16,beale,52.50562,-9.671694
Kerry,Division 5 A,2019,Sneem/Derrynane,9,7,0,2,153,132,21,14,sneem,51.84283,-9.901366
Kerry,Division 5 A,2019,Dingle,9,6,0,3,109,101,8,12,dingle,52.137344,-10.267517
Kerry,Division 5 A,2019,Ballyduff,9,5,0,4,119,124,-5,10,ballyduff,52.451307,-9.66994
Kerry,Division 5 A,2019,Kerins O`Rahilly's,9,4,0,5,102,158,-56,8,kerins orahillys,52.266946,-9.71584
Kerry,Division 5 A,2019,Kenmare Shamrocks,9,2,0,7,63,126,-63,4,kenmare shamrocks,51.880603,-9.569415
Kerry,Division 5 A,2019,Tuosist,8,1,0,7,40,67,-27,2,tuosist,51.765117,-9.765715
Kerry,Division 5 A,2019,Milltown/Castlemaine,8,1,0,7,118,145,-27,2,milltowncastlemaine,52.150259,-9.716193
Kerry,Division 5 A,2019,Dr. Crokes,9,1,0,8,108,158,-50,2,dr crokes,52.067234,-9.504002
Kerry,Division 5 B,2019,Knocknagoshel,10,8,2,0,183,119,64,18,knocknagoshel,52.323099,-9.383051
Kerry,Division 5 B,2019,Kilgarvan,10,7,1,2,178,126,52,15,kilgarvan,51.904568,-9.452148
Kerry,Division 5 B,2019,Asdee,10,7,0,3,128,111,17,14,asdee,52.540838,-9.55145
Kerry,Division 5 B,2019,Austin Stacks,10,6,1,3,198,114,84,13,austin stacks,52.276604,-9.712997
Kerry,Division 5 B,2019,Moyvane,10,6,1,3,170,153,17,13,moyvane,52.49912,-9.377233
Kerry,Division 5 B,2019,Killarney Legion,10,4,1,5,149,190,-41,9,killarney legion,52.072615,-9.508591
Kerry,Division 5 B,2019,Cromane,10,4,1,5,191,163,28,9,cromane,52.103138,-9.899237
Kerry,Division 5 B,2019,Beaufort,10,3,0,7,112,160,-48,6,beaufort,52.067931,-9.639333
Kerry,Division 5 B,2019,Rathmore,10,2,1,7,115,169,-54,5,rathmore,52.064615,-9.239939
Kerry,Division 5 B,2019,Ballylongford,10,1,2,7,142,175,-33,4,ballylongford,52.544152,-9.474968
Kerry,Division 5 B,2019,John Mitchels,10,1,2,7,121,207,-86,4,john mitchels,52.247736,-9.676128
Kerry,Division 1,2018,Dr. Crokes,12,11,1,0,255,158,97,23,dr crokes,52.067234,-9.504002
Kerry,Division 1,2018,Kerins O`Rahilly's,12,7,1,4,223,195,28,15,kerins orahillys,52.266946,-9.71584
Kerry,Division 1,2018,St Mary's,11,5,2,4,179,176,3,12,st marys cahirciveen,51.945362,-10.234172
Kerry,Division 1,2018,Rathmore,11,5,1,5,214,214,0,11,rathmore,52.064615,-9.239939
Kerry,Division 1,2018,Templenoe,11,5,1,5,168,169,-1,11,templenoe,51.861086,-9.688363
Kerry,Division 1,2018,Spa,11,5,1,5,204,210,-6,11,spa,52.070181,-9.467903
Kerry,Division 1,2018,An Ghaeltacht,11,5,1,5,188,214,-26,11,an ghaeltacht,52.181509,-10.364593
Kerry,Division 1,2018,Killarney Legion,11,5,0,6,168,173,-5,10,killarney legion,52.072615,-9.508591
Kerry,Division 1,2018,Dingle,11,5,0,6,156,149,7,10,dingle,52.137344,-10.267517
Kerry,Division 1,2018,Beaufort,11,4,1,6,161,170,-9,9,beaufort,52.067931,-9.639333
Kerry,Division 1,2018,John Mitchels,11,2,3,6,168,212,-44,7,john mitchels,52.247736,-9.676128
Kerry,Division 1,2018,Glenbeigh-Glencar,11,1,2,8,138,182,-44,4,glenbeighglencar,52.058259,-9.936538
Kerry,Division 2,2018,Austin Stacks,11,10,0,1,217,138,79,20,austin stacks,52.276604,-9.712997
Kerry,Division 2,2018,Kilcummin,11,7,1,3,210,156,54,15,kilcummin,52.097933,-9.475604
Kerry,Division 2,2018,Na Gaeil,11,6,3,2,191,197,-6,15,na gaeil,52.282301,-9.689736
Kerry,Division 2,2018,Desmonds,11,7,0,4,167,178,-11,14,castleisland desmonds,52.23776,-9.464165
Kerry,Division 2,2018,Ballymacelligott,11,4,3,4,191,182,9,11,ballymacelligott,52.252347,-9.597974
Kerry,Division 2,2018,Glenflesk,11,4,3,4,179,175,4,11,glenflesk,52.014838,-9.362016
Kerry,Division 2,2018,Ardfert Football Club,11,5,1,5,175,207,-32,11,ardfert,52.331234,-9.778167
Kerry,Division 2,2018,Piarsaigh Na Dromoda,11,5,0,6,179,165,14,10,dromid pearses,51.894283,-10.088164
Kerry,Division 2,2018,Kenmare Shamrocks,11,5,0,6,194,196,-2,10,kenmare shamrocks,51.880603,-9.569415
Kerry,Division 2,2018,Milltown/Castlemaine,11,4,1,6,187,176,11,9,milltowncastlemaine,52.150259,-9.716193
Kerry,Division 2,2018,Listowel Emmets,11,2,1,8,138,202,-64,5,listowel emmets,52.446928,-9.477364
Kerry,Division 2,2018,Currow,11,0,1,10,169,225,-56,1,currow,52.180016,-9.507727
Kerry,Division 3,2018,Brosna,11,8,1,2,158,124,34,17,brosna,52.310105,-9.260752
Kerry,Division 3,2018,Dr. Crokes,11,7,2,2,185,155,30,16,dr crokes,52.067234,-9.504002
Kerry,Division 3,2018,Annascaul,11,7,2,2,165,143,22,16,annascaul,52.153066,-10.047685
Kerry,Division 3,2018,St Senan's,11,6,2,3,181,143,38,14,st senans,52.395871,-9.515667
Kerry,Division 3,2018,St Pats Blennerville,11,4,3,4,184,186,-2,11,st pats blennerville,52.253721,-9.734663
Kerry,Division 3,2018,Keel,11,4,3,4,135,149,-14,11,keel,52.172486,-9.773946
Kerry,Division 3,2018,Listry,11,4,2,5,154,152,2,10,listry,52.104483,-9.631897
Kerry,Division 3,2018,Lispole,11,4,2,5,180,180,0,10,lispole,52.142837,-10.144581
Kerry,Division 3,2018,Ballydonoghue,11,5,0,6,157,179,-22,10,ballydonoghue,52.485994,-9.520907
Kerry,Division 3,2018,Laune Rangers,11,3,3,5,169,179,-10,9,laune rangers,52.10535,-9.800296
Kerry,Division 3,2018,Waterville,11,2,2,7,132,163,-31,6,waterville,51.825796,-10.161726
Kerry,Division 3,2018,Finuge,11,1,0,10,124,171,-47,2,finuge,52.424429,-9.532278
Kerry,Division 4,2018,Gneeveguilla,11,8,3,0,195,141,54,19,gneeveguilla,52.119719,-9.271893
Kerry,Division 4,2018,Fossa,11,9,0,2,214,149,65,18,fossa,52.069074,-9.540538
Kerry,Division 4,2018,Firies,12,8,1,3,258,170,88,17,firies,52.173213,-9.547032
Kerry,Division 4,2018,Tarbert,12,7,1,4,194,185,9,15,tarbert,52.570722,-9.373495
Kerry,Division 4,2018,Reenard,11,5,1,5,175,163,12,11,renard,51.929805,-10.251918
Kerry,Division 4,2018,St Michael's-Foilmore,11,5,1,5,150,150,0,11,st michaelsfoilmore,51.829137,-10.268529
Kerry,Division 4,2018,Cordal,11,5,1,5,176,180,-4,11,cordal,52.221787,-9.382273
Kerry,Division 4,2018,Skelligs Rangers,11,4,2,5,149,153,-4,10,skelligs rangers,51.880861,-10.370082
Kerry,Division 4,2018,Castlegregory GAA Club,11,4,2,5,179,160,19,10,castlegregory,52.259016,-10.01499
Kerry,Division 4,2018,Beale,11,3,1,7,152,195,-43,7,beale,52.50562,-9.671694
Kerry,Division 4,2018,Cromane,11,1,1,9,168,212,-44,3,cromane,52.103138,-9.899237
Kerry,Division 4,2018,Ballylongford,11,1,0,10,94,246,-152,2,ballylongford,52.544152,-9.474968
Kerry,Division 5 A,2018,Churchill,7,7,0,0,162,72,90,14,churchill,52.27494,-9.784067
Kerry,Division 5 A,2018,Valentia Young Islanders,7,5,0,2,125,104,21,10,valentia young islanders,51.905559,-10.337565
Kerry,Division 5 A,2018,Scartaglin,6,4,0,2,118,77,41,8,scartaglin,52.185943,-9.416772
Kerry,Division 5 A,2018,Asdee,6,3,1,2,83,84,-1,7,asdee,52.540838,-9.55145
Kerry,Division 5 A,2018,Austin Stacks,7,3,0,4,97,106,-9,6,austin stacks,52.276604,-9.712997
Kerry,Division 5 A,2018,Kerins O`Rahilly's,7,2,1,4,117,131,-14,5,kerins orahillys,52.266946,-9.71584
Kerry,Division 5 A,2018,Knocknagoshel,7,1,0,6,80,134,-54,2,knocknagoshel,52.323099,-9.383051
Kerry,Division 5 A,2018,Kilgarvan,7,1,0,6,78,152,-74,2,kilgarvan,51.904568,-9.452148
Kerry,Division 5 B,2018,Duagh,6,6,0,0,105,56,49,12,duagh,52.412218,-9.389008
Kerry,Division 5 B,2018,Ballyduff,6,4,0,2,99,74,25,8,ballyduff,52.451307,-9.66994
Kerry,Division 5 B,2018,Moyvane,6,4,0,2,67,68,-1,8,moyvane,52.49912,-9.377233
Kerry,Division 5 B,2018,Sneem/Derrynane,6,2,0,4,79,89,-10,4,sneem,51.84283,-9.901366
Kerry,Division 5 B,2018,Tuosist,6,2,0,4,76,92,-16,4,tuosist,51.765117,-9.765715
Kerry,Division 5 B,2018,Rathmore,6,2,0,4,102,119,-17,4,rathmore,52.064615,-9.239939
Kerry,Division 5 B,2018,Dingle,6,1,0,5,81,111,-30,2,dingle,52.137344,-10.267517
